"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: NG DR-TB Treatment Register Column Mapping"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.modifierExtension","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.isoniazid","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.isoniazid","","","",0,1,"","","","code {[]} {[]}
","Isoniazid (H)","Baseline DST result for isoniazid.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.isoniazid",0,1,"","","DST Result: H"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.rifampicin","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.rifampicin","","","",0,1,"","","","code {[]} {[]}
","Rifampicin (R)","Baseline DST result for rifampicin.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.rifampicin",0,1,"","","DST Result: R"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.ethambutol","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.ethambutol","","","",0,1,"","","","code {[]} {[]}
","Ethambutol (E)","Baseline DST result for ethambutol.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.ethambutol",0,1,"","","DST Result: E"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.pyrazinamide","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.pyrazinamide","","","",0,1,"","","","code {[]} {[]}
","Pyrazinamide (Z)","Baseline DST result for pyrazinamide.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.pyrazinamide",0,1,"","","DST Result: Z"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.kanamycin","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.kanamycin","","","",0,1,"","","","code {[]} {[]}
","Kanamycin (Km)","Baseline DST result for kanamycin.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.kanamycin",0,1,"","","DST Result: Km"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.amikacin","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.amikacin","","","",0,1,"","","","code {[]} {[]}
","Amikacin (Am)","Baseline DST result for amikacin.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.amikacin",0,1,"","","DST Result: Am"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.capreomycin","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.capreomycin","","","",0,1,"","","","code {[]} {[]}
","Capreomycin (Cm)","Baseline DST result for capreomycin.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.capreomycin",0,1,"","","DST Result: Cm"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.levofloxacin","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.levofloxacin","","","",0,1,"","","","code {[]} {[]}
","Levofloxacin (Lfx)","Baseline DST result for levofloxacin.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.levofloxacin",0,1,"","","DST Result: Lfx"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.moxifloxacin","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.moxifloxacin","","","",0,1,"","","","code {[]} {[]}
","Moxifloxacin (Mfx)","Baseline DST result for moxifloxacin.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.moxifloxacin",0,1,"","","DST Result: Mfx"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.protionamideEthionamide","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.protionamideEthionamide","","","",0,1,"","","","code {[]} {[]}
","Protionamide/Ethionamide (Pto/Eto)","Baseline DST result for protionamide or ethionamide.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.protionamideEthionamide",0,1,"","","DST Result: Pto/Eto"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.cycloserine","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.cycloserine","","","",0,1,"","","","code {[]} {[]}
","Cycloserine (Cs)","Baseline DST result for cycloserine.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.cycloserine",0,1,"","","DST Result: Cs"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.linezolid","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.linezolid","","","",0,1,"","","","code {[]} {[]}
","Linezolid (Lzd)","Baseline DST result for linezolid.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.linezolid",0,1,"","","DST Result: Lzd"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.bedaquiline","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.bedaquiline","","","",0,1,"","","","code {[]} {[]}
","Bedaquiline (Bdq)","Baseline DST result for bedaquiline.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.bedaquiline",0,1,"","","DST Result: Bdq"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.otherDrugName","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.otherDrugName","","","",0,1,"","","","string {[]} {[]}
","Other drug","Name of another anti-TB drug represented by the Other column.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.otherDrugName",0,1,"",""
"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.otherDrugResult","NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.otherDrugResult","","","",0,1,"","","","code {[]} {[]}
","Other drug DST result","Baseline DST result for the drug entered in otherDrugName.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.dst.otherDrugResult",0,1,"","","DST Result: Other"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.xrayDone","NgDRTBTreatmentRegister.entry.baselineInvestigation.xrayDone","","","",0,1,"","","","boolean {[]} {[]}
","X-ray done","Indicates whether a chest X-ray was performed.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.xrayDone",0,1,"","","X-Ray done?: Above Y/N"
"NgDRTBTreatmentRegister.entry.baselineInvestigation.xrayLesionPresent","NgDRTBTreatmentRegister.entry.baselineInvestigation.xrayLesionPresent","","","",0,1,"","","","boolean {[]} {[]}
","X-ray lesion present","Indicates whether a lesion was reported when an X-ray was performed.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.baselineInvestigation.xrayLesionPresent",0,1,"","","X-Ray done?: Below - If lesion Y/N"
"NgDRTBTreatmentRegister.entry.followUpInvestigation","NgDRTBTreatmentRegister.entry.followUpInvestigation","","","",0,*,"","","","BackboneElement {[]} {[]}
","Follow-up investigation","Monthly smear and culture examination during DR-TB treatment follow-up.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.followUpInvestigation",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"NgDRTBTreatmentRegister.entry.followUpInvestigation.id","NgDRTBTreatmentRegister.entry.followUpInvestigation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"NgDRTBTreatmentRegister.entry.followUpInvestigation.extension","NgDRTBTreatmentRegister.entry.followUpInvestigation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"NgDRTBTreatmentRegister.entry.followUpInvestigation.modifierExtension","NgDRTBTreatmentRegister.entry.followUpInvestigation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"NgDRTBTreatmentRegister.entry.followUpInvestigation.month","NgDRTBTreatmentRegister.entry.followUpInvestigation.month","","","",1,1,"","","","positiveInt {[]} {[]}
","Treatment month","Treatment follow-up month. The source register provides Months 1 through 27.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.followUpInvestigation.month",1,1,"","","Follow-up Investigations: Month 1 through Month 27"
"NgDRTBTreatmentRegister.entry.followUpInvestigation.date","NgDRTBTreatmentRegister.entry.followUpInvestigation.date","","","",0,1,"","","","date {[]} {[]}
","Investigation date","Date of the follow-up smear/culture examination.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.followUpInvestigation.date",0,1,"","","Follow-up Investigations: DD/MM/YY"
"NgDRTBTreatmentRegister.entry.followUpInvestigation.smearResult","NgDRTBTreatmentRegister.entry.followUpInvestigation.smearResult","","","",0,1,"","","","code {[]} {[]}
","Smear result","Follow-up AFB smear result. Expected source values are Positive, Negative or Not done.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.followUpInvestigation.smearResult",0,1,"","","Follow-up Investigations: S"
"NgDRTBTreatmentRegister.entry.followUpInvestigation.cultureResult","NgDRTBTreatmentRegister.entry.followUpInvestigation.cultureResult","","","",0,1,"","","","code {[]} {[]}
","Culture result","Follow-up culture result. Expected source values are Positive, Negative or Contaminated.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.followUpInvestigation.cultureResult",0,1,"","","Follow-up Investigations: C"
"NgDRTBTreatmentRegister.entry.hivStatus","NgDRTBTreatmentRegister.entry.hivStatus","","","",0,1,"","","","code {[]} {[]}
","HIV status","Patient HIV status. Source values are Positive, Negative or Unknown.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.hivStatus",0,1,"","","TB/HIV activities: HIV Status - Positive / Negative / Unknown"
"NgDRTBTreatmentRegister.entry.onArt","NgDRTBTreatmentRegister.entry.onArt","","","",0,1,"","","","boolean {[]} {[]}
","On ART","Indicates whether the patient is receiving antiretroviral therapy.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.onArt",0,1,"","","TB/HIV activities: ART - Above Y/N"
"NgDRTBTreatmentRegister.entry.artStartDate","NgDRTBTreatmentRegister.entry.artStartDate","","","",0,1,"","","","date {[]} {[]}
","ART start date","Date antiretroviral therapy was started.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.artStartDate",0,1,"","","TB/HIV activities: ART - Below Start date"
"NgDRTBTreatmentRegister.entry.onCpt","NgDRTBTreatmentRegister.entry.onCpt","","","",0,1,"","","","boolean {[]} {[]}
","On CPT","Indicates whether the patient is receiving cotrimoxazole preventive therapy.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.onCpt",0,1,"","","TB/HIV activities: CPT - Above Y/N"
"NgDRTBTreatmentRegister.entry.cptStartDate","NgDRTBTreatmentRegister.entry.cptStartDate","","","",0,1,"","","","date {[]} {[]}
","CPT start date","Date cotrimoxazole preventive therapy was started.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.cptStartDate",0,1,"","","TB/HIV activities: CPT - Below Start date"
"NgDRTBTreatmentRegister.entry.treatmentOutcome","NgDRTBTreatmentRegister.entry.treatmentOutcome","","","",0,1,"","","","code {[]} {[]}
","Treatment outcome","Final DR-TB treatment outcome. Source categories are:
Cured,
Died,
Lost to follow-up,
Treatment Completed,
Treatment Failure,
Not evaluated.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.treatmentOutcome",0,1,"","","Treatment Outcome: Insert appropriate abbreviation"
"NgDRTBTreatmentRegister.entry.treatmentOutcomeDate","NgDRTBTreatmentRegister.entry.treatmentOutcomeDate","","","",0,1,"","","","date {[]} {[]}
","Treatment outcome date","Date associated with the final treatment outcome.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.treatmentOutcomeDate",0,1,"","","Treatment Outcome: DD/MM/YY"
"NgDRTBTreatmentRegister.entry.comments","NgDRTBTreatmentRegister.entry.comments","","","",0,1,"","","","string {[]} {[]}
","Comments","Additional comments recorded for the patient's DR-TB treatment course.","","","","","","","","","",,,,,"",,,,"NgDRTBTreatmentRegister.entry.comments",0,1,"","","Comments"
