URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-cervical-cancer-screening-method-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.58",NgHivCervicalCancerScreeningMethodVS,HIV-Cervical Cancer Screening Method,"Cervical Cancer Screening Method.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-cervical-cancer-screening-result-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.59",NgHivCervicalCancerScreeningResultVS,HIV-Cervical Cancer Screening Results ValueSet,"A list of codes describing the Cervical Cancer Screening Results",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-cervical-cancer-screening-type-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.60",NgHivCervicalCancerScreeningTypeVS,Cervical Cancer Screening Type,"Codes used for representing the cervical screening type.",,"Internal,LOINC"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-cervical-cancer-treatment-received-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.61",NgHivCervicalCancerTreatmentReceivedVS,HIV-Cervical Cancer Treatment Received ValueSet,"Cervical Cancer Treatment Received",,"Internal,LOINC"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-diagnosis-concepts-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.215",NgHivDiagnosisConceptsVS,Nigeria HIV Diagnosis Concepts,"Explicit Nigeria HIV local diagnoses used for ICD-11 classification mapping.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-diagnosis-icd11-concepts-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.216",NgHivDiagnosisICD11ConceptsVS,Nigeria HIV ICD-11 Diagnosis Concepts,"ICD-11 MMS target concepts used by the Nigeria HIV diagnosis ConceptMap.",,"hl7.terminology.r4"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-disclosure-stage-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.62",NgHivDisclosureStageVS,HIV Disclosure Stage,"Codes used for representing the stages of disclosure for the patient's current HIV status.",,"SCT"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-drug-resistance-result-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.63",NgHivDrugResistanceResultVS,NG HIV Drug Resistance Result,"Drug-resistance result codes used on the Nigeria HIV Care/ART Card.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-dsd-assessment-status-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.64",NgHivDSDAssessmentStatusVS,Differentiated Service Delivery - Assessment Status,"Code used for indicating the status of the DSD assessment.",,"Internal,LOINC"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-dsd-category-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.65",NgHivDSDCategoryVS,HIV DSD - Category ValueSet,"Code used for indicating the category for the DSD assessment.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-dsd-reason-for-category-change-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.66",NgHivDSDReasonForCategoryChangeVS,Differentiated Service Delivery - Reason For Category Change,"Code used for indicating the reason for the category change for the DSD assessment.",,"Internal,LOINC"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-eac-adherence-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.67",NgHivEacAdherenceVS,NG HIV EAC Adherence,"Adherence ratings recorded during an Enhanced Adherence Counselling session.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-eac-barriers-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.68",NgHivEacBarriersVS,NG HIV EAC Adherence Barriers,"Barriers to ART adherence recorded during Enhanced Adherence Counselling.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-eac-given-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.69",NgHivEACGivenVS,HIV EAC Given ValueSet,"Codes used for representing the EAC given.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-eac-intervention-services-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.70",NgHivEacInterventionServicesVS,NG HIV EAC Intervention Services,"Services delivered to address barriers identified during Enhanced Adherence Counselling.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-eac-intervention-tools-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.71",NgHivEacInterventionToolsVS,NG HIV EAC Intervention Tools,"Tools used to support ART adherence during Enhanced Adherence Counselling.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-eac-register-virologic-failure-cause-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.72",NgHivEacRegisterVirologicFailureCauseVS,NG HIV EAC Register Suspected Causes of Virologic Failure,"Suspected virologic-failure causes permitted in column A19 of the EAC Monitoring Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-edema-presence-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.73",NgHivEdemaPresenceVS,Edema Presence Codes ValueSet,"Observation codes used for indicating the prescence of Edema.",,"SCT,LOINC"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-educational-status-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.74",NgHivEducationalStatusVS,NG HIV Educational Status,"Educational-status codes used on the Nigeria HIV Care/ART Card.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-encounter-location-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.75",NgHivEncounterLocationVS,HIV Encounter Locations,"Code used for representing the location where the patient is receiving health services.",,"SCT,LOINC"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-encounter-type-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.76",NgHivEncounterTypeVS,HIV Encounter Type,"Codes used for indicating the type of encounter.",,"SCT"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-encounter-visit-type-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.77",NgHivEncounterVisitTypeVS,HIV-Nature of Encounter ValueSet,"A list of codes describing the nature of the patient visit to the health facility",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-final-outcome-value-set,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.78",NgHivFinalOutcomeVS,HIV-Final Outcome ValueSet,"Final Outcome",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-health-status-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.79",NgHivHealthStatusVS,HIV Health Status,"Codes used for representing a patient health status.",,"LOINC"
