"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: NG HIV Integrated Laboratory Monitoring Register Column Mapping"
"NgHivIntLabMonitoringRegister.entry.sampleLoggedRemotely","NgHivIntLabMonitoringRegister.entry.sampleLoggedRemotely","","","",0,1,"","","","boolean {[]} {[]}
","A26–A27 Sample logged remotely","True when the specimen was logged remotely at the requesting facility; false when it was not.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.sampleLoggedRemotely",0,1,"","","A26 Yes / A27 No"
"NgHivIntLabMonitoringRegister.entry.sampleReceivedDate","NgHivIntLabMonitoringRegister.entry.sampleReceivedDate","","","",0,1,"","","","date {[]} {[]}
","A28 Sample received date","Date the testing laboratory received the specimen.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.sampleReceivedDate",0,1,"","","A28"
"NgHivIntLabMonitoringRegister.entry.sampleAssayDate","NgHivIntLabMonitoringRegister.entry.sampleAssayDate","","","",0,1,"","","","date {[]} {[]}
","A29 Sample assay date","Date the specimen was assayed.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.sampleAssayDate",0,1,"","","A29"
"NgHivIntLabMonitoringRegister.entry.resultReleasedDate","NgHivIntLabMonitoringRegister.entry.resultReleasedDate","","","",0,1,"","","","date {[]} {[]}
","A30 Result release date","Date the result was released by the testing laboratory.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.resultReleasedDate",0,1,"","","A30"
"NgHivIntLabMonitoringRegister.entry.eidResult","NgHivIntLabMonitoringRegister.entry.eidResult","","","",0,1,"","","","Coding {[]} {[]}
","A31 EID result","Early-infant-diagnosis result.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-eid-result-vs","",,,,"NgHivIntLabMonitoringRegister.entry.eidResult",0,1,"","","A31"
"NgHivIntLabMonitoringRegister.entry.hbvViralLoadResult","NgHivIntLabMonitoringRegister.entry.hbvViralLoadResult","","","",0,1,"","","","integer {[]} {[]}
","A32 HBV result","Hepatitis B viral-load result. The source register does not specify the result unit.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.hbvViralLoadResult",0,1,"","","A32"
"NgHivIntLabMonitoringRegister.entry.hcvViralLoadResult","NgHivIntLabMonitoringRegister.entry.hcvViralLoadResult","","","",0,1,"","","","integer {[]} {[]}
","A33 HCV result","Hepatitis C viral-load result. The source register does not specify the result unit.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.hcvViralLoadResult",0,1,"","","A33"
"NgHivIntLabMonitoringRegister.entry.hivViralLoadResult","NgHivIntLabMonitoringRegister.entry.hivViralLoadResult","","","",0,1,"","","","integer {[]} {[]}
","A34–A36 HIV viral-load result","HIV viral-load result in copies/mL.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.hivViralLoadResult",0,1,"","","A34–A36 numeric result"
"NgHivIntLabMonitoringRegister.entry.hivViralLoadCategory","NgHivIntLabMonitoringRegister.entry.hivViralLoadCategory","","","",0,1,"","","","Coding {[]} {[]}
","A34–A36 HIV viral-load category","Printed category determining whether the result is entered under A34, A35 or A36.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-register-viral-load-category-vs","",,,,"NgHivIntLabMonitoringRegister.entry.hivViralLoadCategory",0,1,"","","A34 target not detected or <=50 / A35 >50 to <=1000 / A36 >1000"
"NgHivIntLabMonitoringRegister.entry.cd4Count","NgHivIntLabMonitoringRegister.entry.cd4Count","","","",0,1,"","","","integer {[]} {[]}
","A37 CD4 count","CD4 count in cells/mm3.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.cd4Count",0,1,"","","A37"
"NgHivIntLabMonitoringRegister.entry.tbLfLamResult","NgHivIntLabMonitoringRegister.entry.tbLfLamResult","","","",0,1,"","","","Coding {[]} {[]}
","A38 TB LF-LAM result","Qualitative TB LF-LAM result.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-positive-negative-result-vs","",,,,"NgHivIntLabMonitoringRegister.entry.tbLfLamResult",0,1,"","","A38"
"NgHivIntLabMonitoringRegister.entry.serumCragResult","NgHivIntLabMonitoringRegister.entry.serumCragResult","","","",0,1,"","","","Coding {[]} {[]}
","A39 Serum CrAg result","Qualitative serum cryptococcal-antigen result.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-positive-negative-result-vs","",,,,"NgHivIntLabMonitoringRegister.entry.serumCragResult",0,1,"","","A39"
"NgHivIntLabMonitoringRegister.entry.csfCragResult","NgHivIntLabMonitoringRegister.entry.csfCragResult","","","",0,1,"","","","Coding {[]} {[]}
","A40 CSF CrAg result","Qualitative cerebrospinal-fluid cryptococcal-antigen result.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-positive-negative-result-vs","",,,,"NgHivIntLabMonitoringRegister.entry.csfCragResult",0,1,"","","A40"
"NgHivIntLabMonitoringRegister.entry.csfMcsResult","NgHivIntLabMonitoringRegister.entry.csfMcsResult","","","",0,1,"","","","string {[]} {[]}
","A41 CSF microscopy, culture and sensitivity result","Result of cerebrospinal-fluid microscopy, culture and sensitivity.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.csfMcsResult",0,1,"","","A41"
"NgHivIntLabMonitoringRegister.entry.viralLoadMonitoringType","NgHivIntLabMonitoringRegister.entry.viralLoadMonitoringType","","","",0,1,"","","","Coding {[]} {[]}
","A43–A44 Viral-load monitoring type","Routine or targeted viral-load monitoring.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-register-monitoring-type-vs","",,,,"NgHivIntLabMonitoringRegister.entry.viralLoadMonitoringType",0,1,"","","A43 Routine / A44 Targeted"
"NgHivIntLabMonitoringRegister.entry.viralLoadIndication","NgHivIntLabMonitoringRegister.entry.viralLoadIndication","","","",0,1,"","","","Coding {[]} {[]}
","A45–A51 Viral-load indication","Reason for viral-load monitoring.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-viral-load-indication-vs","",,,,"NgHivIntLabMonitoringRegister.entry.viralLoadIndication",0,1,"","","A45 baseline 6 months / A46 annual routine / A47 clinical or immune failure / A48 32–36 weeks gestation / A49 post-EAC / A50 HIV Early Detect / A51 recent infection"
"NgHivIntLabMonitoringRegister.entry.viralLoadDisaggregationBand","NgHivIntLabMonitoringRegister.entry.viralLoadDisaggregationBand","","","",0,1,"","","","Coding {[]} {[]}
","A52–A67 Viral-load sex and age band","One sex-and-age reporting band marked for a client with a viral-load result.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-register-viral-load-disaggregation-vs","",,,,"NgHivIntLabMonitoringRegister.entry.viralLoadDisaggregationBand",0,1,"","","A52–A67"
"NgHivIntLabMonitoringRegister.entry.viralLoadPregnantSubset","NgHivIntLabMonitoringRegister.entry.viralLoadPregnantSubset","","","",0,1,"","","","boolean {[]} {[]}
","A68 Pregnant subset","True when the viral-load result belongs to a pregnant client and is counted in the female total.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.viralLoadPregnantSubset",0,1,"","","A68"
